nom,tier,score,statut,date_contact,canal,date_relance,notes,produit,montant_vendu,date_vente,paye,montant_encaisse,commission,statut_livraison,type,libelle,commune,cp,departement,region,telephone,email,email_status,dirigeant,qualite,raisons,lien_site,lien_pappers,lien_annuaire,lien_annonces,lien_finances,lien_dirigeants,lien_maps,lien_google,lien_google_news,lien_linkedin_rech,lien_linkedin_dirigeant,lien_pagesjaunes,lien_societe,lien_trustpilot,linkedin,domain,effectif,annee_effectif,categorie,nb_etablissements_ouverts,nb_etablissements,communes_etablissements,ca,ca_prev,resultat_net,annee_finances,anciennete,date_creation,nature_juridique,sigle,nom_commercial,employeur,entrepreneur_individuel,diffusion_protegee,labels,idcc,tva_intra,etat,signaux_bodacc,siren,siret,naf,adresse,latitude,longitude,email_source,email_perso,autres_emails,autres_dirigeants,a_site,web_fait,date_enrichi,source,ville
AGENCE CENTRALE,C,20,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,SAINT-FLORENTIN,89600,89,Bourgogne-Franche-Comte,,,,JEAN-CHRISTOPHE BOBIN,Président de SAS,effectif+10|categorie+5|dirigeant+5,,https://www.pappers.fr/entreprise/342460649,https://annuaire-entreprises.data.gouv.fr/entreprise/342460649,https://annuaire-entreprises.data.gouv.fr/annonces/342460649,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/342460649,https://annuaire-entreprises.data.gouv.fr/dirigeants/342460649,"https://www.google.com/maps?q=48.001357959,3.7297220316",https://www.google.com/search?q=AGENCE+CENTRALE+SAINT-FLORENTIN,https://news.google.com/search?hl=fr&q=%22AGENCE+CENTRALE%22,https://www.linkedin.com/search/results/companies/?keywords=AGENCE+CENTRALE,https://www.linkedin.com/search/results/people/?keywords=JEAN-CHRISTOPHE+BOBIN+AGENCE+CENTRALE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AGENCE+CENTRALE&ou=SAINT-FLORENTIN,https://www.societe.com/cgi-bin/search?champs=342460649,,,,3-5,2023,PME,1,3,,,,,,39,1987-09-08,SAS,,,,non,non,,1527,FR57342460649,active,,342460649,34246064900011,68.31Z,10 PLACE DES FONTAINES 89600 SAINT-FLORENTIN,48.001357959,3.7297220316,,,,JEAN-PIERRE BOBIN (Directeur Général); KARINE HELENE BOBIN (STREIGNART) (Directeur Général),non,non,2026-09-05,sirene,SAINT-FLORENTIN
AGENCE CENTRALE IMMOBILIERE,C,20,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,MONTCEAU-LES-MINES,71300,71,Bourgogne-Franche-Comte,,,,BERTRAND DE SARS,Gérant,effectif+10|categorie+5|dirigeant+5,,https://www.pappers.fr/entreprise/347570988,https://annuaire-entreprises.data.gouv.fr/entreprise/347570988,https://annuaire-entreprises.data.gouv.fr/annonces/347570988,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/347570988,https://annuaire-entreprises.data.gouv.fr/dirigeants/347570988,"https://www.google.com/maps?q=46.673796778,4.3621120559",https://www.google.com/search?q=AGENCE+CENTRALE+IMMOBILIERE+MONTCEAU-LES-MINES,https://news.google.com/search?hl=fr&q=%22AGENCE+CENTRALE+IMMOBILIERE%22,https://www.linkedin.com/search/results/companies/?keywords=AGENCE+CENTRALE+IMMOBILIERE,https://www.linkedin.com/search/results/people/?keywords=BERTRAND+DE+SARS+AGENCE+CENTRALE+IMMOBILIERE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AGENCE+CENTRALE+IMMOBILIERE&ou=MONTCEAU-LES-MINES,https://www.societe.com/cgi-bin/search?champs=347570988,,,,6-9,2023,PME,1,1,,,,,,38,1988-06-30,SARL,ACI,,,non,non,,1527,FR30347570988,active,,347570988,34757098800027,68.31Z,2 B RUE PIERRE VAUX 71300 MONTCEAU-LES-MINES,46.673796778,4.3621120559,,,,,non,non,2026-09-04,sirene,MONTCEAU-LES-MINES
AGENCE CHARLES KATZ,C,20,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,GARCHES,92380,92,Ile-de-France,,,,ARTHUR REMY KATZ,Président de SAS,effectif+10|categorie+5|dirigeant+5,,https://www.pappers.fr/entreprise/709804850,https://annuaire-entreprises.data.gouv.fr/entreprise/709804850,https://annuaire-entreprises.data.gouv.fr/annonces/709804850,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/709804850,https://annuaire-entreprises.data.gouv.fr/dirigeants/709804850,"https://www.google.com/maps?q=48.838642191,2.1861838367",https://www.google.com/search?q=AGENCE+CHARLES+KATZ+GARCHES,https://news.google.com/search?hl=fr&q=%22AGENCE+CHARLES+KATZ%22,https://www.linkedin.com/search/results/companies/?keywords=AGENCE+CHARLES+KATZ,https://www.linkedin.com/search/results/people/?keywords=ARTHUR+REMY+KATZ+AGENCE+CHARLES+KATZ,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AGENCE+CHARLES+KATZ&ou=GARCHES,https://www.societe.com/cgi-bin/search?champs=709804850,,,,10-19,2023,PME,1,2,,,,811365,2024,126,1900-01-01,SAS,,,,non,non,,1527,FR43709804850,active,,709804850,70980485000010,68.31Z,4 BOULEVARD RAYMOND POINCARE 92380 GARCHES,48.838642191,2.1861838367,,,,,non,non,2026-09-05,sirene,GARCHES
AGENCE CHARNAY IMMOBILIER,C,20,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,CHARNAY-LES-MACON,71850,71,Bourgogne-Franche-Comte,,,,AMAURY QUENTIN JORIS GAUTHEY,Gérant,effectif+10|categorie+5|dirigeant+5,,https://www.pappers.fr/entreprise/388858375,https://annuaire-entreprises.data.gouv.fr/entreprise/388858375,https://annuaire-entreprises.data.gouv.fr/annonces/388858375,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/388858375,https://annuaire-entreprises.data.gouv.fr/dirigeants/388858375,"https://www.google.com/maps?q=46.308402365,4.8087867503",https://www.google.com/search?q=AGENCE+CHARNAY+IMMOBILIER+CHARNAY-LES-MACON,https://news.google.com/search?hl=fr&q=%22AGENCE+CHARNAY+IMMOBILIER%22,https://www.linkedin.com/search/results/companies/?keywords=AGENCE+CHARNAY+IMMOBILIER,https://www.linkedin.com/search/results/people/?keywords=AMAURY+QUENTIN+JORIS+GAUTHEY+AGENCE+CHARNAY+IMMOBILIER,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AGENCE+CHARNAY+IMMOBILIER&ou=CHARNAY-LES-MACON,https://www.societe.com/cgi-bin/search?champs=388858375,,,,3-5,2023,PME,1,3,,,,,,34,1992-10-15,SARL,ACI,,,non,non,,1527,FR78388858375,active,,388858375,38885837500032,68.31Z,85 GRANDE RUE DE LA COUPEE 71850 CHARNAY-LES-MACON,46.308402365,4.8087867503,,,,,non,non,2026-09-04,sirene,CHARNAY-LES-MACON
AGENCE CHATELET,C,20,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,BOURG-EN-BRESSE,01000,01,Auvergne-Rhone-Alpes,,,,ERIC ARNAUD CHATELET,Gérant,effectif+10|categorie+5|dirigeant+5,,https://www.pappers.fr/entreprise/384437315,https://annuaire-entreprises.data.gouv.fr/entreprise/384437315,https://annuaire-entreprises.data.gouv.fr/annonces/384437315,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/384437315,https://annuaire-entreprises.data.gouv.fr/dirigeants/384437315,"https://www.google.com/maps?q=46.201705286,5.2076017906",https://www.google.com/search?q=AGENCE+CHATELET+BOURG-EN-BRESSE,https://news.google.com/search?hl=fr&q=%22AGENCE+CHATELET%22,https://www.linkedin.com/search/results/companies/?keywords=AGENCE+CHATELET,https://www.linkedin.com/search/results/people/?keywords=ERIC+ARNAUD+CHATELET+AGENCE+CHATELET,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AGENCE+CHATELET&ou=BOURG-EN-BRESSE,https://www.societe.com/cgi-bin/search?champs=384437315,,,,3-5,2023,PME,1,3,,,,,,34,1992-01-01,SARL,,AGENCE CHATELET,,non,non,,1527,FR96384437315,active,,384437315,38443731500037,68.31Z,90 AVENUE DU MAIL 01000 BOURG-EN-BRESSE,46.201705286,5.2076017906,,,,LAURENT CHRISTOPHE CHATELET (Gérant),non,oui,2026-08-01,sirene,BOURG-EN-BRESSE
AGENCE CONSEIL IMMOBILIERS,C,20,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,L'HAY-LES-ROSES,94240,94,Ile-de-France,,,,JEAN-PIERRE MONFORT,Président de SAS,effectif+10|categorie+5|dirigeant+5,,https://www.pappers.fr/entreprise/345304430,https://annuaire-entreprises.data.gouv.fr/entreprise/345304430,https://annuaire-entreprises.data.gouv.fr/annonces/345304430,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/345304430,https://annuaire-entreprises.data.gouv.fr/dirigeants/345304430,"https://www.google.com/maps?q=48.780396875,2.3281375694",https://www.google.com/search?q=AGENCE+CONSEIL+IMMOBILIERS+L%27HAY-LES-ROSES,https://news.google.com/search?hl=fr&q=%22AGENCE+CONSEIL+IMMOBILIERS%22,https://www.linkedin.com/search/results/companies/?keywords=AGENCE+CONSEIL+IMMOBILIERS,https://www.linkedin.com/search/results/people/?keywords=JEAN-PIERRE+MONFORT+AGENCE+CONSEIL+IMMOBILIERS,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AGENCE+CONSEIL+IMMOBILIERS&ou=L%27HAY-LES-ROSES,https://www.societe.com/cgi-bin/search?champs=345304430,,,,3-5,2023,PME,1,2,,,,,,38,1988-06-24,SAS,ACI,,,non,non,,1527,FR56345304430,active,,345304430,34530443000027,68.31Z,88 AVENUE HENRI BARBUSSE 94240 L'HAY-LES-ROSES,48.780396875,2.3281375694,,,,,non,non,2026-09-05,sirene,L'HAY-LES-ROSES
AGENCE DE CERNAY,C,20,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,ERMONT,95120,95,Ile-de-France,,,,EMMANUEL NICOLAS JEAN MAURINES,Président de SAS,effectif+10|categorie+5|dirigeant+5,,https://www.pappers.fr/entreprise/728205246,https://annuaire-entreprises.data.gouv.fr/entreprise/728205246,https://annuaire-entreprises.data.gouv.fr/annonces/728205246,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/728205246,https://annuaire-entreprises.data.gouv.fr/dirigeants/728205246,"https://www.google.com/maps?q=48.9869900894255,2.25732729773901",https://www.google.com/search?q=AGENCE+DE+CERNAY+ERMONT,https://news.google.com/search?hl=fr&q=%22AGENCE+DE+CERNAY%22,https://www.linkedin.com/search/results/companies/?keywords=AGENCE+DE+CERNAY,https://www.linkedin.com/search/results/people/?keywords=EMMANUEL+NICOLAS+JEAN+MAURINES+AGENCE+DE+CERNAY,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AGENCE+DE+CERNAY&ou=ERMONT,https://www.societe.com/cgi-bin/search?champs=728205246,,,,20-49,2023,PME,1,1,,,,365,2023,54,1972-01-01,SAS,,,,non,non,,1527,FR83728205246,active,,728205246,72820524600024,68.31Z,37-41 37 RUE DE STALINGRAD 95120 ERMONT,48.9869900894255,2.25732729773901,,,,,non,non,2026-09-05,sirene,ERMONT
AGENCE DE L ESTEREL,C,20,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,LEGE-CAP-FERRET,33950,33,Nouvelle-Aquitaine,,,,CELINE LEBLANC (LE COZ),Gérant,effectif+10|categorie+5|dirigeant+5,,https://www.pappers.fr/entreprise/472203959,https://annuaire-entreprises.data.gouv.fr/entreprise/472203959,https://annuaire-entreprises.data.gouv.fr/annonces/472203959,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/472203959,https://annuaire-entreprises.data.gouv.fr/dirigeants/472203959,"https://www.google.com/maps?q=44.726744706,-1.199567872",https://www.google.com/search?q=AGENCE+DE+L+ESTEREL+LEGE-CAP-FERRET,https://news.google.com/search?hl=fr&q=%22AGENCE+DE+L+ESTEREL%22,https://www.linkedin.com/search/results/companies/?keywords=AGENCE+DE+L+ESTEREL,https://www.linkedin.com/search/results/people/?keywords=CELINE+LEBLANC+%28LE+COZ%29+AGENCE+DE+L+ESTEREL,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AGENCE+DE+L+ESTEREL&ou=LEGE-CAP-FERRET,https://www.societe.com/cgi-bin/search?champs=472203959,,,,3-5,2023,PME,1,1,,,,155111,2023,54,1972-01-01,SARL,,,,non,non,,1527,FR27472203959,active,,472203959,47220395900011,68.31Z,LES JACQUETS 21 T ROUTE DE BORDEAUX 33950 LEGE-CAP-FERRET,44.726744706,-1.199567872,,,,,non,non,2026-09-02,sirene,LEGE-CAP-FERRET
AGENCE DE LA CITE,C,20,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,LIMOGES,87000,87,Nouvelle-Aquitaine,,,,BERNARD ANDRE PERAT,Gérant,effectif+10|categorie+5|dirigeant+5,,https://www.pappers.fr/entreprise/380731059,https://annuaire-entreprises.data.gouv.fr/entreprise/380731059,https://annuaire-entreprises.data.gouv.fr/annonces/380731059,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/380731059,https://annuaire-entreprises.data.gouv.fr/dirigeants/380731059,"https://www.google.com/maps?q=45.827983705,1.2617385161",https://www.google.com/search?q=AGENCE+DE+LA+CITE+LIMOGES,https://news.google.com/search?hl=fr&q=%22AGENCE+DE+LA+CITE%22,https://www.linkedin.com/search/results/companies/?keywords=AGENCE+DE+LA+CITE,https://www.linkedin.com/search/results/people/?keywords=BERNARD+ANDRE+PERAT+AGENCE+DE+LA+CITE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AGENCE+DE+LA+CITE&ou=LIMOGES,https://www.societe.com/cgi-bin/search?champs=380731059,,,,3-5,2023,PME,1,1,,,,,,35,1991-02-01,SARL,,,,non,non,,,FR50380731059,active,,380731059,38073105900016,68.31Z,17 PLACE MANIGNE 87000 LIMOGES,45.827983705,1.2617385161,,,,,non,non,2026-09-05,sirene,LIMOGES
AGENCE DE LA FORET,C,20,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,BONDUES,59910,59,Hauts-de-France,,,,FGF,Président de SAS,effectif+10|categorie+5|dirigeant+5,,https://www.pappers.fr/entreprise/400263877,https://annuaire-entreprises.data.gouv.fr/entreprise/400263877,https://annuaire-entreprises.data.gouv.fr/annonces/400263877,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/400263877,https://annuaire-entreprises.data.gouv.fr/dirigeants/400263877,"https://www.google.com/maps?q=50.706669839,3.0917796348",https://www.google.com/search?q=AGENCE+DE+LA+FORET+BONDUES,https://news.google.com/search?hl=fr&q=%22AGENCE+DE+LA+FORET%22,https://www.linkedin.com/search/results/companies/?keywords=AGENCE+DE+LA+FORET,https://www.linkedin.com/search/results/people/?keywords=FGF+AGENCE+DE+LA+FORET,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AGENCE+DE+LA+FORET&ou=BONDUES,https://www.societe.com/cgi-bin/search?champs=400263877,,,,6-9,2023,PME,1,3,,,,43488,2022,31,1995-01-01,SAS,,,,non,non,,1527,FR28400263877,active,,400263877,40026387700013,68.31Z,33 RUE RENE D'HESPEL 59910 BONDUES,50.706669839,3.0917796348,,,,BWAM (Président de SAS),non,non,2026-09-02,sirene,BONDUES
AGENCE DE LA GARE,C,20,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,COURBEVOIE,92400,92,Ile-de-France,,,,OLIVIER BRACKE,Gérant,effectif+10|categorie+5|dirigeant+5,,https://www.pappers.fr/entreprise/399122258,https://annuaire-entreprises.data.gouv.fr/entreprise/399122258,https://annuaire-entreprises.data.gouv.fr/annonces/399122258,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/399122258,https://annuaire-entreprises.data.gouv.fr/dirigeants/399122258,"https://www.google.com/maps?q=48.8986544094679,2.24677489335636",https://www.google.com/search?q=AGENCE+DE+LA+GARE+COURBEVOIE,https://news.google.com/search?hl=fr&q=%22AGENCE+DE+LA+GARE%22,https://www.linkedin.com/search/results/companies/?keywords=AGENCE+DE+LA+GARE,https://www.linkedin.com/search/results/people/?keywords=OLIVIER+BRACKE+AGENCE+DE+LA+GARE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AGENCE+DE+LA+GARE&ou=COURBEVOIE,https://www.societe.com/cgi-bin/search?champs=399122258,,,,3-5,2023,PME,1,5,,,,18045,2024,32,1994-10-28,SARL,,BRACKE IMMOBILIER,,non,non,,"0804, 1527",FR47399122258,active,,399122258,39912225800037,68.31Z,8 AVENUE MARCEAU 92400 COURBEVOIE,48.8986544094679,2.24677489335636,,,,,non,non,2026-09-05,sirene,COURBEVOIE
AGENCE DE LA GRANDE MOTTE,C,20,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,LA GRANDE-MOTTE,34280,34,Occitanie,,,,BERNARD ANDRE NOBLOT,Gérant,effectif+10|categorie+5|dirigeant+5,,https://www.pappers.fr/entreprise/784156887,https://annuaire-entreprises.data.gouv.fr/entreprise/784156887,https://annuaire-entreprises.data.gouv.fr/annonces/784156887,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/784156887,https://annuaire-entreprises.data.gouv.fr/dirigeants/784156887,"https://www.google.com/maps?q=43.557325279,4.0918433488",https://www.google.com/search?q=AGENCE+DE+LA+GRANDE+MOTTE+LA+GRANDE-MOTTE,https://news.google.com/search?hl=fr&q=%22AGENCE+DE+LA+GRANDE+MOTTE%22,https://www.linkedin.com/search/results/companies/?keywords=AGENCE+DE+LA+GRANDE+MOTTE,https://www.linkedin.com/search/results/people/?keywords=BERNARD+ANDRE+NOBLOT+AGENCE+DE+LA+GRANDE+MOTTE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AGENCE+DE+LA+GRANDE+MOTTE&ou=LA+GRANDE-MOTTE,https://www.societe.com/cgi-bin/search?champs=784156887,,,,3-5,2023,PME,1,2,,,,,,53,1973-12-25,SARL,,AGENCE DE LA GRANDE MOTTE,,non,non,,1527,FR95784156887,active,,784156887,78415688700019,68.31Z,IMMEUBLE LE SAINT CLAIR AVENUE DE L'EUROPE 34280 LA GRANDE-MOTTE,43.557325279,4.0918433488,,,,,non,non,2026-09-02,sirene,LA GRANDE-MOTTE
AGENCE DE LA POSTE,C,20,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,ORLEANS,45000,45,Centre-Val de Loire,,,,SEBASTIEN FABRICE DOISNEAU,Gérant,effectif+10|categorie+5|dirigeant+5,,https://www.pappers.fr/entreprise/086180643,https://annuaire-entreprises.data.gouv.fr/entreprise/086180643,https://annuaire-entreprises.data.gouv.fr/annonces/086180643,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/086180643,https://annuaire-entreprises.data.gouv.fr/dirigeants/086180643,"https://www.google.com/maps?q=47.8989641367944,1.90406197388324",https://www.google.com/search?q=AGENCE+DE+LA+POSTE+ORLEANS,https://news.google.com/search?hl=fr&q=%22AGENCE+DE+LA+POSTE%22,https://www.linkedin.com/search/results/companies/?keywords=AGENCE+DE+LA+POSTE,https://www.linkedin.com/search/results/people/?keywords=SEBASTIEN+FABRICE+DOISNEAU+AGENCE+DE+LA+POSTE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AGENCE+DE+LA+POSTE&ou=ORLEANS,https://www.societe.com/cgi-bin/search?champs=086180643,,,,3-5,2023,PME,1,2,,,,60021,2016,65,1961-01-01,SARL,,,,non,non,,1527,FR81086180643,active,,086180643,08618064300040,68.31Z,19 RUE ROYALE 45000 ORLEANS,47.8989641367944,1.90406197388324,,,,,non,non,2026-09-02,sirene,ORLEANS
AGENCE DE LIZY,C,20,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,LIZY-SUR-OURCQ,77440,77,Ile-de-France,,,,JEAN RENE JOSEPH RUDY,Président de SAS,effectif+10|categorie+5|dirigeant+5,,https://www.pappers.fr/entreprise/389004011,https://annuaire-entreprises.data.gouv.fr/entreprise/389004011,https://annuaire-entreprises.data.gouv.fr/annonces/389004011,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/389004011,https://annuaire-entreprises.data.gouv.fr/dirigeants/389004011,"https://www.google.com/maps?q=49.024767214,3.0242165003",https://www.google.com/search?q=AGENCE+DE+LIZY+LIZY-SUR-OURCQ,https://news.google.com/search?hl=fr&q=%22AGENCE+DE+LIZY%22,https://www.linkedin.com/search/results/companies/?keywords=AGENCE+DE+LIZY,https://www.linkedin.com/search/results/people/?keywords=JEAN+RENE+JOSEPH+RUDY+AGENCE+DE+LIZY,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AGENCE+DE+LIZY&ou=LIZY-SUR-OURCQ,https://www.societe.com/cgi-bin/search?champs=389004011,,,,6-9,2023,PME,1,3,,,,203139,2020,34,1992-10-30,SAS,,,,non,non,,"1527, 9999",FR01389004011,active,,389004011,38900401100026,68.31Z,67 RUE JEAN JAURES 77440 LIZY-SUR-OURCQ,49.024767214,3.0242165003,,,,,non,non,2026-09-05,sirene,LIZY-SUR-OURCQ
AGENCE DE RECHERCHE IMMOBILIERE ET DE SERVICES,C,20,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,PERPIGNAN,66000,66,Occitanie,,,,ALEXIS MICHEL PAUL MELIDONIS,Président de SAS,effectif+10|categorie+5|dirigeant+5,,https://www.pappers.fr/entreprise/349316067,https://annuaire-entreprises.data.gouv.fr/entreprise/349316067,https://annuaire-entreprises.data.gouv.fr/annonces/349316067,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/349316067,https://annuaire-entreprises.data.gouv.fr/dirigeants/349316067,"https://www.google.com/maps?q=42.7003114870852,2.93611465652051",https://www.google.com/search?q=AGENCE+DE+RECHERCHE+IMMOBILIERE+ET+DE+SERVICES+PERPIGNAN,https://news.google.com/search?hl=fr&q=%22AGENCE+DE+RECHERCHE+IMMOBILIERE+ET+DE+SERVICES%22,https://www.linkedin.com/search/results/companies/?keywords=AGENCE+DE+RECHERCHE+IMMOBILIERE+ET+DE+SERVICES,https://www.linkedin.com/search/results/people/?keywords=ALEXIS+MICHEL+PAUL+MELIDONIS+AGENCE+DE+RECHERCHE+IMMOBILIERE+ET+DE+SERVICES,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AGENCE+DE+RECHERCHE+IMMOBILIERE+ET+DE+SERVICES&ou=PERPIGNAN,https://www.societe.com/cgi-bin/search?champs=349316067,,,,6-9,2023,PME,1,5,,,,48867,2021,37,1989-01-04,SAS,ARIS IMMOBILIER,ARIS IMMOBILIER,,non,non,,1527,FR80349316067,active,,349316067,34931606700058,68.31Z,13 RUE JEAN-PIERRE PEDRAZZINI 66000 PERPIGNAN,42.7003114870852,2.93611465652051,,,,,non,non,2026-09-03,sirene,PERPIGNAN
AGENCE DES DRUIDES,C,20,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,CARNAC,56340,56,Bretagne,,,,STEPHANIE FRANCOISE-MARIE DENOEL (DENOEL DE PLANCHARD DE CUSSAC),Gérant,effectif+10|categorie+5|dirigeant+5,,https://www.pappers.fr/entreprise/397824962,https://annuaire-entreprises.data.gouv.fr/entreprise/397824962,https://annuaire-entreprises.data.gouv.fr/annonces/397824962,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/397824962,https://annuaire-entreprises.data.gouv.fr/dirigeants/397824962,"https://www.google.com/maps?q=47.5736571229414,-3.07385986849366",https://www.google.com/search?q=AGENCE+DES+DRUIDES+CARNAC,https://news.google.com/search?hl=fr&q=%22AGENCE+DES+DRUIDES%22,https://www.linkedin.com/search/results/companies/?keywords=AGENCE+DES+DRUIDES,https://www.linkedin.com/search/results/people/?keywords=STEPHANIE+FRANCOISE-MARIE+DENOEL+%28DENOEL+DE+PLANCHARD+DE+CUSSAC%29+AGENCE+DES+DRUIDES,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AGENCE+DES+DRUIDES&ou=CARNAC,https://www.societe.com/cgi-bin/search?champs=397824962,,,,3-5,2023,PME,1,2,,,,,,32,1994-07-22,SARL,,,,non,non,,1527,FR90397824962,active,,397824962,39782496200021,68.31Z,61 AVENUE DES DRUIDES 56340 CARNAC,47.5736571229414,-3.07385986849366,,,,,non,non,2026-09-02,sirene,CARNAC
AGENCE DU FORUM,C,20,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,SAINT-GRATIEN,95210,95,Ile-de-France,,,,GERALDINE MAI-LIEN ISSINDOU,Président de SAS,effectif+10|categorie+5|dirigeant+5,,https://www.pappers.fr/entreprise/309020444,https://annuaire-entreprises.data.gouv.fr/entreprise/309020444,https://annuaire-entreprises.data.gouv.fr/annonces/309020444,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/309020444,https://annuaire-entreprises.data.gouv.fr/dirigeants/309020444,"https://www.google.com/maps?q=48.968523807,2.2855773942",https://www.google.com/search?q=AGENCE+DU+FORUM+SAINT-GRATIEN,https://news.google.com/search?hl=fr&q=%22AGENCE+DU+FORUM%22,https://www.linkedin.com/search/results/companies/?keywords=AGENCE+DU+FORUM,https://www.linkedin.com/search/results/people/?keywords=GERALDINE+MAI-LIEN+ISSINDOU+AGENCE+DU+FORUM,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AGENCE+DU+FORUM&ou=SAINT-GRATIEN,https://www.societe.com/cgi-bin/search?champs=309020444,,,,3-5,2023,PME,1,1,,,,,,49,1977-01-01,SAS,,,,non,non,,1527,FR43309020444,active,,309020444,30902044400019,68.31Z,LE FORUM 7 RUE BERTHIE ALBRECHT 95210 SAINT-GRATIEN,48.968523807,2.2855773942,,,,,non,non,2026-09-05,sirene,SAINT-GRATIEN
AGENCE DU GOLF DE VIRY,C,20,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,VIRY-CHATILLON,91170,91,Ile-de-France,,,,THIERRY ANDRE LAPART,Président de SAS,effectif+10|categorie+5|dirigeant+5,,https://www.pappers.fr/entreprise/349934752,https://annuaire-entreprises.data.gouv.fr/entreprise/349934752,https://annuaire-entreprises.data.gouv.fr/annonces/349934752,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/349934752,https://annuaire-entreprises.data.gouv.fr/dirigeants/349934752,"https://www.google.com/maps?q=48.671409823,2.3792647896",https://www.google.com/search?q=AGENCE+DU+GOLF+DE+VIRY+VIRY-CHATILLON,https://news.google.com/search?hl=fr&q=%22AGENCE+DU+GOLF+DE+VIRY%22,https://www.linkedin.com/search/results/companies/?keywords=AGENCE+DU+GOLF+DE+VIRY,https://www.linkedin.com/search/results/people/?keywords=THIERRY+ANDRE+LAPART+AGENCE+DU+GOLF+DE+VIRY,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AGENCE+DU+GOLF+DE+VIRY&ou=VIRY-CHATILLON,https://www.societe.com/cgi-bin/search?champs=349934752,,,,3-5,2023,PME,1,2,,,,45777,2023,37,1989-04-01,SAS,,,,non,non,,1527,FR40349934752,active,,349934752,34993475200016,68.31Z,43 RUE FRANCOEUR 91170 VIRY-CHATILLON,48.671409823,2.3792647896,,,,,non,non,2026-09-05,sirene,VIRY-CHATILLON
