nom,tier,score,statut,date_contact,canal,date_relance,notes,produit,montant_vendu,date_vente,paye,montant_encaisse,commission,statut_livraison,type,libelle,commune,cp,departement,region,telephone,email,email_status,dirigeant,qualite,raisons,lien_site,lien_pappers,lien_annuaire,lien_annonces,lien_finances,lien_dirigeants,lien_maps,lien_google,lien_google_news,lien_linkedin_rech,lien_linkedin_dirigeant,lien_pagesjaunes,lien_societe,lien_trustpilot,linkedin,domain,effectif,annee_effectif,categorie,nb_etablissements_ouverts,nb_etablissements,communes_etablissements,ca,ca_prev,resultat_net,annee_finances,anciennete,date_creation,nature_juridique,sigle,nom_commercial,employeur,entrepreneur_individuel,diffusion_protegee,labels,idcc,tva_intra,etat,signaux_bodacc,siren,siret,naf,adresse,latitude,longitude,email_source,email_perso,autres_emails,autres_dirigeants,a_site,web_fait,date_enrichi,source,ville
OCTOBUS,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,MONTREUIL,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824683254,82468325400034,62.01Z,,,,,,,,,,,sirene,
OCTOLO,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,COURBEVOIE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917432254,91743225400014,62.01Z,,,,,,,,,,,sirene,
OCTOPERF,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,AUBAGNE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821705381,82170538100035,58.29C,,,,,,,,,,,sirene,
OCTOPOOS,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,SAINT-MARTIN-DE-NIGELLES,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502948318,50294831800055,62.01Z,,,,,,,,,,,sirene,
OCTOPULSE,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,SAINT-MANDE,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841325186,84132518600036,62.01Z,,,,,,,,,,,sirene,
OCTOPUS BIOSAFETY,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,AURAY,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341727014,34172701400043,62.01Z,,,,,,,,,,,sirene,
OD & B,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,LIMOGES,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523267946,52326794600037,62.01Z,,,,,,,,,,,sirene,
ODACEL,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,LAGNY-SUR-MARNE,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889454641,88945464100016,62.01Z,,,,,,,,,,,sirene,
ODAPTOS,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,PEROLS,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887589554,88758955400013,62.01Z,,,,,,,,,,,sirene,
ODASEVA TECHNOLOGIES,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,NEUILLY-SUR-SEINE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751464264,75146426400025,58.29C,,,,,,,,,,,sirene,
ODEIS,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,SEYSSINET-PARISET,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389064817,38906481700098,58.29C,,,,,,,,,,,sirene,
ODIA,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,TOULOUSE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883129629,88312962900027,62.01Z,,,,,,,,,,,sirene,
ODIT-E,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,GRENOBLE,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830800199,83080019900044,58.29C,,,,,,,,,,,sirene,
ODITY TECHNOLOGY,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,LEVALLOIS-PERRET,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434852521,43485252100054,62.01Z,,,,,,,,,,,sirene,
ODK,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949534861,94953486100016,58.29C,,,,,,,,,,,sirene,
ODO SMART SYSTEMS,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,ANGERS,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534012083,53401208300034,62.01Z,,,,,,,,,,,sirene,
ODONATECH,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,GRENOBLE,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850872797,85087279700020,58.29C,,,,,,,,,,,sirene,
ODOPASS,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,CESSON-SEVIGNE,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853414480,85341448000022,62.01Z,,,,,,,,,,,sirene,
ODYSSEE INFORMATIQUE,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,MALEMORT,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388126773,38812677300026,58.29C,,,,,,,,,,,sirene,
ODYSSEE INGENIERIE,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,LYON,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384901864,38490186400031,58.29C,,,,,,,,,,,sirene,
OEIL POUR OEIL CREATIONS,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,LILLE,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839976594,83997659400011,62.01Z,,,,,,,,,,,sirene,
OFA,,,a contacter,,,,,,,,,,,,saas_web,Portails Internet,LYON,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527737738,52773773800056,63.12Z,,,,,,,,,,,sirene,
OGEST,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,MASSY,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794686436,79468643600039,62.01Z,,,,,,,,,,,sirene,
OGO SECURITY,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837907336,83790733600031,58.29C,,,,,,,,,,,sirene,
OHMYWEB !,,,a contacter,,,,,,,,,,,,saas_web,Portails Internet,BIARRITZ,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519109243,51910924300054,63.12Z,,,,,,,,,,,sirene,
OKALYS,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,SENE,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492309133,49230913300063,62.01Z,,,,,,,,,,,sirene,
OKANS,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,LES SABLES D'OLONNE,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831038021,83103802100026,62.01Z,,,,,,,,,,,sirene,
OKAYO,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822559407,82255940700025,62.01Z,,,,,,,,,,,sirene,
OKEENEA DIGITAL,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,CHAMPAGNE-AU-MONT-D'OR,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848981809,84898180900017,62.01Z,,,,,,,,,,,sirene,
OKINA,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,LA SEYNE-SUR-MER,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489506303,48950630300036,62.01Z,,,,,,,,,,,sirene,
OKTAL SYNTHETIC ENVIRONMENT,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,VIGOULET-AUZIL,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434891297,43489129700021,62.01Z,,,,,,,,,,,sirene,
OKTEY,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,BORDEAUX,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442462040,44246204000050,58.29C,,,,,,,,,,,sirene,
OKTOPOD,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,LE PUY-EN-VELAY,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852857234,85285723400011,62.01Z,,,,,,,,,,,sirene,
OLA SI,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,SAINT-JEAN-DE-LUZ,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501286181,50128618100018,62.01Z,,,,,,,,,,,sirene,
OLAQIN,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,SURESNES,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852722750,85272275000035,58.29C,,,,,,,,,,,sirene,
OLD SKULL GAMES,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,VILLEURBANNE,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753486877,75348687700040,62.01Z,,,,,,,,,,,sirene,
OLDER IS BETTER,,,a contacter,,,,,,,,,,,,saas_web,Portails Internet,NANTES,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918609629,91860962900020,63.12Z,,,,,,,,,,,sirene,
OLEA MEDICAL,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,LA CIOTAT,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505251355,50525135500028,58.29C,,,,,,,,,,,sirene,
OLFEO,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,MASSY,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450136346,45013634600043,58.29C,,,,,,,,,,,sirene,
OLIGO,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,LYON,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813601606,81360160600060,58.29C,,,,,,,,,,,sirene,
OLOME,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,LILLE,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891706186,89170618600014,58.29C,,,,,,,,,,,sirene,
OLWE DEVELOPPEMENT,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,MULHOUSE,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899338867,89933886700018,62.01Z,,,,,,,,,,,sirene,
OLYMPYK,,,a contacter,,,,,,,,,,,,saas_web,Portails Internet,LILLE,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888926763,88892676300010,63.12Z,,,,,,,,,,,sirene,
OM PARTNERS FRANCE,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419895115,41989511500048,62.01Z,,,,,,,,,,,sirene,
OMADA,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,BORDEAUX,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951820653,95182065300016,62.01Z,,,,,,,,,,,sirene,
OMEDOM,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,ALBI,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895124949,89512494900028,62.01Z,,,,,,,,,,,sirene,
OMEGA TECH,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909705147,90970514700017,62.01Z,,,,,,,,,,,sirene,
OMENA TECHNOLOGIES,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,COLOMBES,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900659707,90065970700021,58.29C,,,,,,,,,,,sirene,
OMIDEV,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,SAINT-DENIS,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511942914,51194291400025,62.01Z,,,,,,,,,,,sirene,
OMNIAPP,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,MONTREUIL,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533386181,53338618100028,58.29C,,,,,,,,,,,sirene,
OMNIDOC,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847506144,84750614400041,62.01Z,,,,,,,,,,,sirene,
ON - SITU,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,CHALON-SUR-SAONE,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489774083,48977408300039,62.01Z,,,,,,,,,,,sirene,
ON-ZEN,,,a contacter,,,,,,,,,,,,saas_web,Portails Internet,LA CHAPELLE-D'ARMENTIERES,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980589931,98058993100016,63.12Z,,,,,,,,,,,sirene,
ONAOS,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,MONTPELLIER,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839849080,83984908000024,62.01Z,,,,,,,,,,,sirene,
ONATYS SOFTWARE,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,MONTEVRAIN,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822903977,82290397700012,62.01Z,,,,,,,,,,,sirene,
ONAYA,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,BRUGES,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444740294,44474029400111,58.29C,,,,,,,,,,,sirene,
ONCHAINED LAB,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,CLERMONT-FERRAND,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914293501,91429350100013,58.29C,,,,,,,,,,,sirene,
ONE EXPERT,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,SERRIS,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817762768,81776276800049,62.01Z,,,,,,,,,,,sirene,
ONE ID,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,SAINT-MATHIEU-DE-TREVIERS,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501762678,50176267800032,62.01Z,,,,,,,,,,,sirene,
ONE ONLINE,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,NEUILLY-SUR-SEINE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838725091,83872509100014,62.01Z,,,,,,,,,,,sirene,
ONE TAP GROUP,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,CAEN,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501417307,50141730700045,62.01Z,,,,,,,,,,,sirene,
ONEANGSTROM,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,GRENOBLE,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842873366,84287336600012,62.01Z,,,,,,,,,,,sirene,
ONEFLASH,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,AULNAY-SOUS-BOIS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853831246,85383124600022,62.01Z,,,,,,,,,,,sirene,
ONELEAD,,,a contacter,,,,,,,,,,,,saas_web,Portails Internet,MONTPELLIER,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814977823,81497782300032,63.12Z,,,,,,,,,,,sirene,
ONESTOCK,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,TOULOUSE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529042376,52904237600036,62.01Z,,,,,,,,,,,sirene,
ONEUP,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399838101,39983810100042,58.29C,,,,,,,,,,,sirene,
ONITEQ,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,CROIX,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848890695,84889069500010,62.01Z,,,,,,,,,,,sirene,
ONITI,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,SAINT-SEBASTIEN-SUR-LOIRE,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799738133,79973813300039,62.01Z,,,,,,,,,,,sirene,
ONLY ONE,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844754077,84475407700023,62.01Z,,,,,,,,,,,sirene,
ONLYCE,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,SAINT-DIDIER-AU-MONT-D'OR,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844093088,84409308800038,62.01Z,,,,,,,,,,,sirene,
ONOGONE,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823444971,82344497100035,62.01Z,,,,,,,,,,,sirene,
ONYSOS,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,VILLEFRANCHE-SUR-SAONE,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752800052,75280005200017,58.29C,,,,,,,,,,,sirene,
OODRIVE,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432735082,43273508200054,58.29C,,,,,,,,,,,sirene,
OODRIVE SIGN,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,MARSEILLE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493811251,49381125100054,62.01Z,,,,,,,,,,,sirene,
OOH EXECUTIVE,,,a contacter,,,,,,,,,,,,saas_web,Portails Internet,VILLENEUVE-LES-AVIGNON,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794018978,79401897800021,63.12Z,,,,,,,,,,,sirene,
OONA,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,LYON,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838716033,83871603300033,62.01Z,,,,,,,,,,,sirene,
OORION,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,LYON,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888454212,88845421200034,62.01Z,,,,,,,,,,,sirene,
OOTARY,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,ROUFFACH,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827880709,82788070900015,58.29C,,,,,,,,,,,sirene,
OP TECHNOLOGIES,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,TOULOUSE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914503529,91450352900036,62.01Z,,,,,,,,,,,sirene,
OPAL-RT 4DRIVE,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,CHAMPAGNE-AU-MONT-D'OR,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844363234,84436323400023,58.29C,,,,,,,,,,,sirene,
OPALES,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,LONS-LE-SAUNIER,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388843393,38884339300033,62.01Z,,,,,,,,,,,sirene,
OPASE,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,ISSY-LES-MOULINEAUX,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489119248,48911924800032,62.01Z,,,,,,,,,,,sirene,
OPEN BUSINESS AGRICULTURE,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,MAREIL-SUR-MAULDRE,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841748684,84174868400013,62.01Z,,,,,,,,,,,sirene,
OPEN SEZAM,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,LONGJUMEAU,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910850908,91085090800013,62.01Z,,,,,,,,,,,sirene,
OPEN TEXT,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,COURBEVOIE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337950737,33795073700052,58.29C,,,,,,,,,,,sirene,
OPENCELL,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,DIJON,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810129411,81012941100023,58.29C,,,,,,,,,,,sirene,
OPENCERTIF,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,PALAISEAU,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797829199,79782919900067,62.01Z,,,,,,,,,,,sirene,
OPENDECIDE,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,TOULOUSE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809577182,80957718200052,62.01Z,,,,,,,,,,,sirene,
OPENFIRE,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,SAINT-GREGOIRE,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750740193,75074019300024,62.01Z,,,,,,,,,,,sirene,
OPENFLEET,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821270063,82127006300034,58.29C,,,,,,,,,,,sirene,
OPENIUM,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,CLERMONT-FERRAND,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499284859,49928485900042,62.01Z,,,,,,,,,,,sirene,
OPENRUNNER,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,ANNECY,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818783656,81878365600015,62.01Z,,,,,,,,,,,sirene,
OPENSAFE,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,SAINT-HERBLAIN,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803143791,80314379100033,62.01Z,,,,,,,,,,,sirene,
OPENSENSE,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812526762,81252676200016,58.29C,,,,,,,,,,,sirene,
OPENSVC,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,GOUVIEUX,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518344510,51834451000038,62.01Z,,,,,,,,,,,sirene,
OPERASK,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,SAINT-GENIS-DES-FONTAINES,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952378867,95237886700016,62.01Z,,,,,,,,,,,sirene,
OPERIS,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,ORVAULT,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453874687,45387468700081,58.29C,,,,,,,,,,,sirene,
OPITEE,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,ANGERS,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900916008,90091600800015,58.29C,,,,,,,,,,,sirene,
OPLIT,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,BOULOGNE-BILLANCOURT,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887958072,88795807200027,58.29C,,,,,,,,,,,sirene,
OPMOBILITY SOFTWARE HOUSE,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,LYON,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908421076,90842107600013,58.29C,,,,,,,,,,,sirene,
OPOCOLO CONCEPT,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,GUEUGNON,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752062265,75206226500018,62.01Z,,,,,,,,,,,sirene,
OPPER MARKETING,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,ISSY-LES-MOULINEAUX,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814914388,81491438800040,58.29C,,,,,,,,,,,sirene,
OPPER SUBSCRIPTION,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,ISSY-LES-MOULINEAUX,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344681770,34468177000105,58.29C,,,,,,,,,,,sirene,
